 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.181710264063887E-003
 Friction Mach number =   6.606754422217813E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   998.088870124211     
 Redelta  =   62124.9353040017     
 Retheta  =   5315.42607954019     
 Redelta2 =   3389.65961438797     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.248992217365626     
 theta/delta99 =   8.556026744381663E-002
 H             =    2.91013837151838     
 Hinc          =    1.36554318455837     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.5413229    540.2883690     20.5527965     21.9130549      1.2181715      0.8125833      0.9306640     -0.4154402      1.2177851      1.9329893      6.6062613      0.0944450      4.7756412     -0.5198908      0.2005726      3.1819094      2.7352164      0.0445815      0.0420859      0.0416750
      0.5489534    547.9042729     20.6080701     21.9804070      1.2071956      0.8065990      0.9242786     -0.4093432      1.2192616      1.9197701      6.5851707      0.0945901      4.8535371     -0.5309661      0.2081583      3.2038987      2.7342752      0.0440935      0.0416337      0.0412073
      0.5566904    555.6264748     20.6642527     22.0489503      1.1958994      0.8002279      0.9181936     -0.4029839      1.2207606      1.9054118      6.5663817      0.0947564      4.9391456     -0.5454206      0.2180035      3.2402929      2.7360123      0.0434362      0.0411892      0.0407288
      0.5645354    563.4564727     20.7212012     22.1185143      1.1839730      0.7936803      0.9113902     -0.3961546      1.2222826      1.8898586      6.5473203      0.0949232      4.9941544     -0.5597778      0.2285856      3.2778174      2.7358555      0.0429082      0.0407438      0.0402824
      0.5724899    571.3957859     20.7785320     22.1886326      1.1717411      0.7870010      0.9036621     -0.3889374      1.2238182      1.8740355      6.5263210      0.0950666      5.0300081     -0.5722971      0.2398796      3.3056686      2.7382023      0.0424330      0.0402771      0.0398012
      0.5805555    579.4459545     20.8362728     22.2593420      1.1593469      0.7802183      0.8953853     -0.3814823      1.2253806      1.8584360      6.5006415      0.0951484      5.0859417     -0.5845197      0.2520613      3.3276209      2.7433812      0.0419594      0.0398077      0.0394163
      0.5887337    587.6085405     20.8944956     22.3307339      1.1469633      0.7731587      0.8867462     -0.3737486      1.2269858      1.8428783      6.4712000      0.0951886      5.0980375     -0.5962360      0.2654057      3.3466886      2.7523792      0.0414659      0.0393130      0.0388998
      0.5970261    595.8851273     20.9523310     22.4017441      1.1344213      0.7656953      0.8778820     -0.3658866      1.2286106      1.8268443      6.4425173      0.0952400      5.0610650     -0.6072103      0.2781766      3.3638337      2.7584682      0.0409186      0.0387811      0.0383680
      0.6054344    604.2773208     21.0098232     22.4724268      1.1218241      0.7578468      0.8688584     -0.3578842      1.2302552      1.8105188      6.4138425      0.0952887      5.0536509     -0.6182959      0.2905448      3.3846298      2.7594700      0.0402509      0.0382538      0.0377770
      0.6139601    612.7867490     21.0672909     22.5431750      1.1087576      0.7497454      0.8592107     -0.3492052      1.2319337      1.7940454      6.3834488      0.0953154      5.0631883     -0.6302573      0.3025039      3.4082756      2.7596720      0.0395706      0.0377163      0.0372194
      0.6226049    621.4150629     21.1247624     22.6140247      1.0956737      0.7415934      0.8494073     -0.3406309      1.2336235      1.7772022      6.3481762      0.0952793      5.0741797     -0.6452623      0.3132117      3.4396054      2.7585193      0.0389063      0.0371608      0.0367600
      0.6313706    630.1639365     21.1822137     22.6849465      1.0828253      0.7332966      0.8391615     -0.3322411      1.2353155      1.7604564      6.3101033      0.0951965      5.0575742     -0.6579197      0.3261339      3.4593751      2.7619411      0.0383516      0.0365935      0.0361463
      0.6402587    639.0350670     21.2393416     22.7555655      1.0699071      0.7247908      0.8283357     -0.3238399      1.2369973      1.7436789      6.2731570      0.0951031      5.0691729     -0.6697891      0.3412843      3.4719420      2.7692551      0.0378024      0.0360079      0.0355235
      0.6492710    648.0301757     21.2970098     22.8269496      1.0562033      0.7161198      0.8171854     -0.3150074      1.2386843      1.7272342      6.2362251      0.0950182      5.1437140     -0.6806619      0.3568519      3.4807519      2.7733147      0.0373161      0.0354298      0.0349725
      0.6584093    657.1510075     21.3554310     22.8993650      1.0423233      0.7071763      0.8057679     -0.3062135      1.2403932      1.7093101      6.1985855      0.0949275      5.2174836     -0.6911084      0.3716159      3.4909050      2.7772559      0.0367151      0.0348316      0.0343714
      0.6676753    666.3993320     21.4145145     22.9727032      1.0276825      0.6981217      0.7945806     -0.2974686      1.2421382      1.6914717      6.1585836      0.0948180      5.2755803     -0.7049192      0.3868788      3.5212239      2.7841995      0.0359200      0.0342179      0.0338054
      0.6770709    675.7769435     21.4739302     23.0465583      1.0125586      0.6892081      0.7834202     -0.2891761      1.2439085      1.6728685      6.1187490      0.0946896      5.2769598     -0.7199927      0.4041784      3.5513790      2.7942674      0.0352674      0.0335935      0.0332466
      0.6865978    685.2856613     21.5330197     23.1201134      0.9971692      0.6803941      0.7722939     -0.2808439      1.2457048      1.6546282      6.0778281      0.0945495      5.2645400     -0.7363163      0.4231532      3.5768911      2.8113569      0.0345778      0.0329794      0.0327050
      0.6962580    694.9273301     21.5921204     23.1937890      0.9812478      0.6714417      0.7596510     -0.2722347      1.2475212      1.6363158      6.0333603      0.0943620      5.2811908     -0.7522755      0.4396351      3.5956089      2.8143884      0.0339895      0.0323497      0.0321399
      0.7060532    704.7038206     21.6511718     23.2675111      0.9651577      0.6620320      0.7459245     -0.2630348      1.2493589      1.6172182      5.9878061      0.0941435      5.2583700     -0.7687016      0.4579854      3.6081011      2.8195661      0.0333496      0.0316765      0.0314203
      0.7159854    714.6170294     21.7096755     23.3406566      0.9489422      0.6520060      0.7327300     -0.2533851      1.2511811      1.5957011      5.9441338      0.0939302      5.2241134     -0.7868216      0.4770066      3.6386891      2.8246293      0.0325282      0.0310178      0.0307133
      0.7260565    724.6688798     21.7679900     23.4136716      0.9328712      0.6415470      0.7192984     -0.2434236      1.2530002      1.5731133      5.8982025      0.0936811      5.2398276     -0.8116451      0.4946825      3.6929605      2.8267381      0.0316922      0.0303191      0.0300975
      0.7362684    734.8613220     21.8264914     23.4870267      0.9165247      0.6309877      0.7049901     -0.2333667      1.2548037      1.5502219      5.8544168      0.0934385      5.2502051     -0.8418528      0.5144334      3.7634091      2.8362990      0.0310147      0.0296231      0.0294867
      0.7466232    745.1963332     21.8849610     23.5604482      0.8999266      0.6201455      0.6905116     -0.2233130      1.2566420      1.5280834      5.8071671      0.0931484      5.2879726     -0.8720446      0.5348166      3.8315528      2.8388410      0.0303304      0.0289466      0.0287602
      0.7571229    755.6759188     21.9440903     23.6348087      0.8820890      0.6092081      0.6757002     -0.2133741      1.2585378      1.5055440      5.7550405      0.0927744      5.3456916     -0.8987204      0.5592108      3.8853110      2.8466200      0.0295606      0.0282552      0.0280622
      0.7677694    766.3021116     22.0034157     23.7095295      0.8632452      0.5982829      0.6605465     -0.2036789      1.2604764      1.4839090      5.7029088      0.0923795      5.3551482     -0.9280204      0.5882260      3.9441156      2.8641045      0.0287778      0.0275427      0.0273351
      0.7785649    777.0769734     22.0625343     23.7841047      0.8433350      0.5874084      0.6446014     -0.1939780      1.2624271      1.4628495      5.6513280      0.0919783      5.3102081     -0.9622925      0.6215669      4.0275108      2.8903543      0.0280028      0.0268346      0.0266573
      0.7895115    788.0025946     22.1207658     23.8576755      0.8230959      0.5761953      0.6278957     -0.1847878      1.2644111      1.4409850      5.5930422      0.0914617      5.2345482     -1.0036493      0.6554961      4.1428132      2.9169857      0.0272386      0.0261127      0.0259933
      0.8006112    799.0810947     22.1781696     23.9303146      0.8017132      0.5644847      0.6108844     -0.1756419      1.2664025      1.4172245      5.5304147      0.0908430      5.1698526     -1.0410911      0.6919213      4.2340576      2.9590190      0.0264161      0.0253657      0.0253311
      0.8118662    810.3146231     22.2347616     24.0020383      0.7796805      0.5521759      0.5927169     -0.1662953      1.2683576      1.3908288      5.4692235      0.0902051      5.1073314     -1.0767689      0.7285586      4.3164057      2.9981566      0.0255741      0.0245862      0.0245792
      0.8232788    821.7053593     22.2905662     24.0728730      0.7572687      0.5394382      0.5743859     -0.1567633      1.2703146      1.3634347      5.4009643      0.0894437      5.0376828     -1.1178328      0.7642923      4.4328662      3.0274495      0.0246152      0.0237425      0.0238595
      0.8348510    833.2555131     22.3453928     24.1425748      0.7349933      0.5265931      0.5563796     -0.1472271      1.2723125      1.3360127      5.3235624      0.0885239      4.9438445     -1.1667854      0.8050352      4.5931394      3.0710190      0.0237622      0.0228957      0.0230727
      0.8465853    844.9673253     22.3990416     24.2108868      0.7125678      0.5136269      0.5382737     -0.1379203      1.2743254      1.3072191      5.2375557      0.0874600      4.8524796     -1.2186157      0.8496320      4.7706629      3.1283512      0.0229020      0.0220655      0.0222964
      0.8584837    856.8430681     22.4515898     24.2779034      0.6897067      0.5003740      0.5204670     -0.1287620      1.2763448      1.2777627      5.1475051      0.0862947      4.7338950     -1.2811140      0.9017390      5.0074533      3.2066765      0.0219997      0.0212280      0.0215118
      0.8705488    868.8850455     22.5024421     24.3428597      0.6671272      0.4869541      0.5032651     -0.1203086      1.2783612      1.2479340      5.0541577      0.0850400      4.5772441     -1.3525383      0.9614366      5.2954415      3.3159158      0.0210824      0.0203765      0.0207248
      0.8827827    881.0955938     22.5516060     24.4057586      0.6437596      0.4736405      0.4858206     -0.1120092      1.2803825      1.2188118      4.9510783      0.0836214      4.4456453     -1.4250225      1.0264554      5.6051801      3.4460749      0.0202017      0.0195332      0.0199782
      0.8951879    893.4770819     22.5992776     24.4668445      0.6188551      0.4601174      0.4673202     -0.1037206      1.2823926      1.1897134      4.8375768      0.0820167      4.2930404     -1.4984420      1.0966245      5.9291256      3.5948846      0.0193418      0.0186823      0.0192273
      0.9077668    906.0319119     22.6449178     24.5254185      0.5934173      0.4463551      0.4483481     -0.0955845      1.2843821      1.1593154      4.7190069      0.0802780      4.1040610     -1.5734436      1.1774085      6.2805346      3.7975028      0.0184721      0.0178574      0.0184377
      0.9205218    918.7625196     22.6885680     24.5815245      0.5675849      0.4322580      0.4288486     -0.0875088      1.2863230      1.1268647      4.5954855      0.0784250      3.9523107     -1.6448096      1.2608666      6.6597369      4.0060894      0.0175751      0.0170244      0.0176439
      0.9334553    931.6713748     22.7305365     24.6355492      0.5408875      0.4180146      0.4092292     -0.0794355      1.2882140      1.0946496      4.4660969      0.0764286      3.7632775     -1.7219888      1.3544791      7.0776191      4.2790531      0.0167168      0.0161915      0.0168802
      0.9465700    944.7609818     22.7699325     24.6863357      0.5151533      0.4034111      0.3899349     -0.0717171      1.2900454      1.0623876      4.3297383      0.0743037      3.5299458     -1.8172575      1.4504799      7.6399431      4.5532989      0.0158909      0.0153716      0.0160995
      0.9598683    958.0338803     22.8068924     24.7340484      0.4893612      0.3883822      0.3705494     -0.0645101      1.2918212      1.0288650      4.1876217      0.0720471      3.3012484     -1.9088177      1.5546702      8.2229265      4.8740339      0.0150177      0.0145574      0.0152551
      0.9733528    971.4926453     22.8411677     24.7783551      0.4628099      0.3731353      0.3515669     -0.0577606      1.2935132      0.9952826      4.0410382      0.0696937      3.0488736     -2.0089626      1.6657471      8.9101706      5.2401187      0.0141199      0.0137480      0.0144451
      0.9870262    985.1398879     22.8728073     24.8193068      0.4362511      0.3579754      0.3326189     -0.0516045      1.2951284      0.9624838      3.8901685      0.0672205      2.8390653     -2.1294461      1.7997267      9.8235022      5.7821149      0.0132748      0.0129630      0.0137540
      1.0008911    998.9782557     22.9025016     24.8577879      0.4099543      0.3426432      0.3134675     -0.0457714      1.2966890      0.9301250      3.7262027      0.0645256      2.6794860     -2.2556755      1.9427192     10.9263525      6.3864473      0.0124549      0.0122025      0.0129684
      1.0149501   1013.0104337     22.9303719     24.8939478      0.3823479      0.3274875      0.2945342     -0.0401655      1.2981778      0.8997728      3.5613008      0.0617795      2.4938000     -2.3517631      2.1049852     11.9741678      7.1409213      0.0116282      0.0114370      0.0122098
      1.0292061   1027.2391444     22.9559651     24.9271903      0.3542979      0.3126075      0.2757459     -0.0350676      1.2995790      0.8689107      3.3943167      0.0589592      2.2711467     -2.4365429      2.2857716     13.0857326      8.0646855      0.0108492      0.0106603      0.0115732
      1.0436617   1041.6671492     22.9791222     24.9573003      0.3278010      0.2977501      0.2570118     -0.0303083      1.3009233      0.8401178      3.2146278      0.0559325      2.0508466     -2.5124933      2.4893860     14.2765971      9.1986130      0.0100136      0.0098865      0.0108083
      1.0583198   1056.2972499     22.9998501     24.9842789      0.3022591      0.2830338      0.2385694     -0.0259281      1.3021975      0.8106607      3.0272274      0.0527284      1.8035404     -2.5764071      2.7328317     15.6529535     10.7252748      0.0091864      0.0090918      0.0100895
      1.0731833   1071.1322926     23.0177010     25.0075349      0.2791339      0.2681736      0.2209473     -0.0217929      1.3033873      0.7820165      2.8325553      0.0494185      1.5402974     -2.6511921      2.9997403     17.3603265     12.5497937      0.0084137      0.0082991      0.0092618
      1.0882550   1086.1751762     23.0328787     25.0273254      0.2580120      0.2533922      0.2054573     -0.0183271      1.3044581      0.7521190      2.6358223      0.0460561      1.2955574     -2.7092519      3.2801631     19.2303162     14.6163615      0.0076421      0.0075850      0.0084658
      1.1035379   1101.4288719     23.0455300     25.0438347      0.2387981      0.2389565      0.1904302     -0.0153836      1.3054225      0.7243422      2.4408782      0.0427500      1.0850383     -2.7916756      3.5857998     21.6519709     17.0709416      0.0069778      0.0069130      0.0077475
      1.1190351   1116.8964658     23.0562301     25.0578075      0.2212713      0.2252917      0.1758582     -0.0127972      1.3062896      0.6987449      2.2406535      0.0393524      0.9226986     -2.8837241      3.9387507     24.1305987     20.2790627      0.0064444      0.0062766      0.0070788
      1.1347499   1132.5812447     23.0652843     25.0696383      0.2047415      0.2119890      0.1620328     -0.0105661      1.3070733      0.6745431      2.0445502      0.0360210      0.7748872     -2.9281863      4.3358664     26.6262776     24.1286579      0.0058454      0.0057048      0.0064467
      1.1506860   1148.4868594     23.0727569     25.0794081      0.1895149      0.1993026      0.1488988     -0.0087876      1.3077424      0.6531352      1.8677231      0.0330013      0.6230260     -2.9785637      4.7950545     29.6247039     28.9947740      0.0053087      0.0051670      0.0058546
      1.1668476   1164.6176136     23.0786843     25.0871613      0.1765680      0.1872397      0.1378233     -0.0074557      1.3083063      0.6324603      1.7101342      0.0302794      0.5031427     -3.0874664      5.2921027     33.5630872     34.6386861      0.0048077      0.0046710      0.0052605
      1.1832403   1180.9789359     23.0836160     25.0936147      0.1640970      0.1759649      0.1282082     -0.0061939      1.3087728      0.6153995      1.5632841      0.0277657      0.4213436     -3.1625057      5.8164412     37.5426170     41.1920734      0.0044481      0.0042212      0.0047578
      1.1998712   1197.5780914     23.0876598     25.0989078      0.1531809      0.1651081      0.1194148     -0.0052309      1.3091718      0.5975061      1.4276121      0.0254085      0.3347075     -3.3304327      6.4162653     43.3074329     49.5849162      0.0040881      0.0038058      0.0042413
      1.2167505   1214.4251642     23.0908090     25.1030312      0.1433701      0.1546703      0.1102414     -0.0044556      1.3095160      0.5830677      1.2934148      0.0231151      0.2636667     -3.5267020      7.1203981     49.2636366     60.5322025      0.0036141      0.0034042      0.0037534
      1.2338924   1231.5342832     23.0933869     25.1064074      0.1337354      0.1451334      0.1012651     -0.0038082      1.3098093      0.5675337      1.1688382      0.0209727      0.2204537     -3.6260583      7.8899668     53.6083901     73.0277552      0.0031893      0.0030090      0.0034384
      1.2513164   1248.9249815     23.0955780     25.1092776      0.1239167      0.1361318      0.0933837     -0.0031537      1.3100410      0.5562435      1.0603687      0.0191001      0.1932266     -3.4669245      8.8023931     55.9810873     90.5979512      0.0028085      0.0027402      0.0031196
      1.2690488   1266.6234818     23.0974867     25.1117782      0.1139819      0.1279499      0.0856214     -0.0025771      1.3102359      0.5427243      0.9557232      0.0172860      0.1529456     -3.0103089      9.7774461     53.9665598    110.7251691      0.0025025      0.0024754      0.0028033
      1.2871235   1284.6636339     23.0988712     25.1135924      0.1051839      0.1201364      0.0780706     -0.0021174      1.3103943      0.5329513      0.8608731      0.0156658      0.1126528     -2.5842784     10.8695540     51.2799241    136.0659867      0.0021847      0.0022171      0.0024881
      1.3055824   1303.0872191     23.1000161     25.1150928      0.0971035      0.1129255      0.0715329     -0.0017512      1.3105268      0.5204491      0.7726304      0.0141234      0.0986478     -2.1540296     12.1839355     46.3260275    171.1821371      0.0019725      0.0019436      0.0022425
      1.3244747   1321.9434260     23.1010524     25.1164509      0.0900063      0.1059814      0.0666282     -0.0013111      1.3106394      0.5108908      0.6932863      0.0127312      0.0925009     -1.6341173     14.0753912     43.6292241    230.7724283      0.0017266      0.0017639      0.0020188
      1.3438557   1341.2874628     23.1020023     25.1176959      0.0832352      0.0995552      0.0617095     -0.0009675      1.3107274      0.4995088      0.6213814      0.0115010      0.0711572     -0.9293059     15.6736981     38.0098066    283.1118106      0.0014867      0.0015852      0.0018909
      1.3637849   1361.1784832     23.1026383     25.1185295      0.0773345      0.0933980      0.0557591     -0.0007440      1.3107972      0.4902210      0.5602750      0.0104384      0.0503695     -0.1887846     17.8289299     29.6424103    371.8571304      0.0013404      0.0014012      0.0016411
      1.3843228   1381.6771744     23.1031666     25.1192220      0.0723388      0.0875769      0.0502955     -0.0005479      1.3108511      0.4799985      0.5068250      0.0095078      0.0372759      0.3502180     19.8731721     22.4927587    463.0886572      0.0012466      0.0011784      0.0013566
      1.4055296   1402.8434435     23.1034790     25.1196316      0.0683679      0.0820161      0.0461289     -0.0004241      1.3108963      0.4720885      0.4579570      0.0086362      0.0191053      0.6010488     22.2387987     20.5477791    584.6865598      0.0010634      0.0009648      0.0010665
      1.4274627   1424.7345921     23.1036530     25.1198597      0.0645296      0.0769642      0.0420474     -0.0003548      1.3109401      0.4633129      0.3990878      0.0076492      0.0123435      0.5658362     26.1512947     18.4673836    849.8827666      0.0008897      0.0007806      0.0009380
      1.4501757   1447.4042275     23.1037874     25.1200359      0.0607305      0.0720604      0.0383082     -0.0002436      1.3109767      0.4566902      0.3421178      0.0066867      0.0090743      0.7563551     28.8054178     14.7078756   1081.8252991      0.0006768      0.0005983      0.0007904
      1.4737184   1470.9019602     23.1038670     25.1201402      0.0572770      0.0674656      0.0353631     -0.0001602      1.3110079      0.4493003      0.2901661      0.0058312      0.0040101      0.8441354     29.5246047     12.6266981   1569.8641483      0.0005138      0.0004288      0.0005814
      1.4981369   1495.2737642     23.1038962     25.1201785      0.0540976      0.0632484      0.0328771     -0.0001071      1.3110296      0.4450647      0.2313671      0.0049910      0.0015845      0.7738391     30.9959195     10.9663631   2283.0804249      0.0003633      0.0003277      0.0004253
      1.5234743   1520.5627722     23.1039137     25.1202014      0.0512701      0.0594402      0.0303961     -0.0000769      1.3110484      0.4406356      0.1741076      0.0042616      0.0008008      0.7322833     26.5604676     12.8748783   2823.1633620      0.0002982      0.0002708      0.0003120
      1.5497721   1546.8102552     23.1039151     25.1202033      0.0486888      0.0560526      0.0279306     -0.0000598      1.3110560      0.4381790      0.1370634      0.0038526     -0.0005390      0.6688045     17.4692110     10.8542330   3771.1498153      0.0002945      0.0002002      0.0001973
      1.5770706   1574.0565857     23.1039059     25.1201913      0.0462896      0.0529406      0.0259352     -0.0000500      1.3110621      0.4347554      0.1145223      0.0036102     -0.0002171      0.6026818     14.3596486     13.2602514   4319.3151353      0.0002328      0.0001256      0.0001780
      1.6054102   1602.3420575     23.1039088     25.1201950      0.0440818      0.0499836      0.0242671     -0.0000449      1.3110625      0.4318588      0.1029632      0.0034806     -0.0000748      0.5696363      9.7761107     13.8737330   4602.5189461      0.0001164      0.0000492      0.0001193
      1.6348319   1631.7075153     23.1039029     25.1201872      0.0419465      0.0473011      0.0227309     -0.0000460      1.3110641      0.4295671      0.0841853      0.0033171     -0.0001907      0.4891772      5.2328832     12.9802131   5011.9599183      0.0000617      0.0000219      0.0000740
      1.6653776   1662.1948020     23.1039065     25.1201920      0.0399360      0.0448319      0.0212959     -0.0000461      1.3110617      0.4257161      0.0711402      0.0032043      0.0004232      0.4042365     -1.0517878     15.9683875   5056.3672522      0.0000177      0.0000076      0.0000244
      1.6970904   1693.8470606     23.1039126     25.1202000      0.0380800      0.0426234      0.0199798     -0.0000450      1.3110597      0.4248366      0.0703828      0.0031920      0.0004498      0.3428611     -1.6838661     21.0884447   5029.1803062      0.0000063      0.0000060      0.0000068
      1.7300152   1726.7089338     23.1039203     25.1202102      0.0363783      0.0405828      0.0187796     -0.0000461      1.3110568      0.4231311      0.0700657      0.0031796      0.0006982      0.3012135     -1.7464209     22.6688859   5366.4124310      0.0000059      0.0000060      0.0000061
      1.7641983   1760.8267010     23.1039328     25.1202265      0.0347661      0.0387427      0.0176812     -0.0000451      1.3110537      0.4211523      0.0697504      0.0031645      0.0008249      0.2654700     -1.7103576     28.7223004   5218.1532972      0.0000062      0.0000060      0.0000062
      1.7996878   1796.2483801     23.1039465     25.1202445      0.0333096      0.0370473      0.0166768     -0.0000470      1.3110511      0.4211929      0.0697424      0.0031651      0.0012083      0.2343619     -1.6644308     38.4887813   5052.1014320      0.0000065      0.0000061      0.0000064
      1.8365337   1833.0238117     23.1039726     25.1202787      0.0318903      0.0353850      0.0157523     -0.0000463      1.3110469      0.4191384      0.0694159      0.0031494      0.0021161      0.2112668     -1.7196264     53.3308510   5247.6962989      0.0000068      0.0000061      0.0000065
      1.8747877   1871.2047364     23.1040130     25.1203316      0.0306330      0.0339589      0.0149216     -0.0000498      1.3110420      0.4205545      0.0696295      0.0031605      0.0030933      0.1899301     -1.7208460     66.4050096   5322.2097846      0.0000071      0.0000062      0.0000066
      1.9145037   1910.8448708     23.1040669     25.1204023      0.0293821      0.0325557      0.0141615     -0.0000512      1.3110306      0.4192288      0.0694126      0.0031505      0.0032764      0.1766424     -1.6951788     71.1226053   5217.6842910      0.0000073      0.0000062      0.0000067
      1.9557377   1951.9999834     23.1041175     25.1204686      0.0282617      0.0313322      0.0135042     -0.0000514      1.3110197      0.4197074      0.0694698      0.0031546      0.0033078      0.1666797     -1.6762418     79.5201412   5079.2153076      0.0000075      0.0000062      0.0000069
      1.9985475   1994.7279744     23.1041712     25.1205390      0.0271425      0.0301969      0.0129056     -0.0000512      1.3110122      0.4186230      0.0693167      0.0031460      0.0025884      0.1513228     -1.6690577     92.4561165   5024.0564038      0.0000077      0.0000063      0.0000069
      2.0429934   2039.0889564     23.1042001     25.1205769      0.0261499      0.0291358      0.0123787     -0.0000494      1.3110053      0.4175997      0.0691253      0.0031387      0.0011683      0.1449596     -1.6483314    109.9664539   4992.5222709      0.0000079      0.0000063      0.0000070
      2.0891380   2085.1453396     23.1042165     25.1205984      0.0251391      0.0281477      0.0118917     -0.0000473      1.3110053      0.4148083      0.0686898      0.0031173      0.0009884      0.1284161     -1.7294386    121.5684189   5295.3430475      0.0000080      0.0000063      0.0000070
      2.1370461   2132.9619194     23.1042269     25.1206121      0.0242767      0.0271919      0.0114529     -0.0000438      1.3109975      0.4125355      0.0683089      0.0031003     -0.0006381      0.1266641     -1.6625771    122.7554149   4991.8227982      0.0000080      0.0000063      0.0000070
      2.1867852   2182.6059674     23.1041999     25.1205767      0.0233864      0.0263564      0.0110684     -0.0000427      1.3110019      0.4102381      0.0679382      0.0030829     -0.0010781      0.1084342     -1.8505266    159.8048095   5611.9284586      0.0000081      0.0000064      0.0000071
      2.2384252   2234.1473264     23.1041864     25.1205590      0.0226175      0.0255335      0.0107138     -0.0000406      1.3109996      0.4084363      0.0676438      0.0030694     -0.0019354      0.0914142     -1.8094161    199.0527119   5526.3120141      0.0000081      0.0000064      0.0000070
      2.2920389   2287.6585083     23.1041245     25.1204779      0.0218635      0.0248883      0.0103952     -0.0000418      1.3110050      0.4075547      0.0675176      0.0030624     -0.0038982      0.0684989     -1.9207128    247.3262271   5742.7542748      0.0000081      0.0000064      0.0000070
      2.3477016   2343.2147965     23.1040535     25.1203847      0.0211714      0.0241224      0.0101026     -0.0000401      1.3110093      0.4038959      0.0668891      0.0030353     -0.0041653      0.0745566     -1.8986888    217.1762550   5713.4333908      0.0000081      0.0000064      0.0000069
      2.4054916   2400.8943515     23.1039669     25.1202712      0.0204905      0.0234999      0.0098625     -0.0000378      1.3110145      0.4003183      0.0663235      0.0030080     -0.0052150      0.0553435     -1.8745949    236.6030348   5564.2032743      0.0000079      0.0000064      0.0000067
      2.4654902   2460.7783207     23.1038578     25.1201282      0.0198663      0.0230235      0.0095727     -0.0000374      1.3110244      0.3982119      0.0659851      0.0029919     -0.0064121      0.0145525     -1.9417793    375.5998721   5939.2991929      0.0000078      0.0000064      0.0000066
      2.5277819   2522.9509528     23.1037299     25.1199604      0.0192298      0.0224794      0.0093861     -0.0000366      1.3110331      0.3949150      0.0654362      0.0029672     -0.0065676      0.0279327     -2.0036807    287.7317742   6098.2370781      0.0000076      0.0000064      0.0000064
      2.5924542   2587.4997156     23.1035996     25.1197897      0.0187114      0.0221047      0.0091022     -0.0000377      1.3110432      0.3928283      0.0650722      0.0029518     -0.0078964      0.0029589     -2.0852785    373.2203774   6534.0072641      0.0000075      0.0000064      0.0000062
      2.6595983   2654.5154168     23.1034309     25.1195685      0.0181070      0.0215512      0.0089093     -0.0000349      1.3110646      0.3884127      0.0643504      0.0029183     -0.0081603     -0.0258103     -2.0551363    447.5998800   6403.4342487      0.0000072      0.0000064      0.0000060
      2.7293084   2724.0923259     23.1033008     25.1193979      0.0176632      0.0210268      0.0086931     -0.0000341      1.3110789      0.3862738      0.0639769      0.0029025     -0.0048653     -0.0254025     -2.1757490    473.5778892   6862.9240309      0.0000070      0.0000064      0.0000057
      2.8016827   2796.3282887     23.1032212     25.1192936      0.0171303      0.0206671      0.0085419     -0.0000314      1.3110813      0.3836712      0.0635502      0.0028829     -0.0043949     -0.0767124     -2.1227402    621.1417411   6702.9072214      0.0000067      0.0000064      0.0000056
      2.8768228   2871.3248157     23.1031192     25.1191598      0.0167784      0.0203014      0.0084058     -0.0000305      1.3110857      0.3809245      0.0630871      0.0028624     -0.0047706     -0.0546609     -2.2771611    624.0135586   7318.6202114      0.0000064      0.0000064      0.0000053
      2.9548342   2949.1870984     23.1030491     25.1190680      0.0164221      0.0199453      0.0082994     -0.0000283      1.3110915      0.3808785      0.0630883      0.0028619     -0.0016452     -0.0471140     -2.2836844    717.7083794   7213.1594497      0.0000060      0.0000064      0.0000050
      3.0358257   3030.0238566     23.1030434     25.1190605      0.0161969      0.0194854      0.0082625     -0.0000283      1.3110887      0.3837283      0.0635802      0.0028831     -0.0001511      0.0106010     -2.2198724    637.3473210   6718.8667567      0.0000057      0.0000064      0.0000048
      3.1199094   3113.9468177     23.1030476     25.1190659      0.0159878      0.0190899      0.0082730     -0.0000275      1.3110863      0.3857478      0.0639175      0.0028983      0.0022783      0.0690952     -2.2649581    524.8896241   6651.0998401      0.0000054      0.0000064      0.0000045
      3.2071988   3201.0694710     23.1031220     25.1191635      0.0158915      0.0189299      0.0083255     -0.0000292      1.3110709      0.3903488      0.0646909      0.0029328      0.0021260      0.0956766     -2.2710263    654.7029537   6452.0055358      0.0000050      0.0000064      0.0000042
      3.2978070   3291.5045055     23.1031294     25.1191732      0.0159063      0.0186655      0.0085426     -0.0000319      1.3110652      0.3972327      0.0658481      0.0029843      0.0007475      0.1409070     -2.2311744    475.3279584   6158.1554072      0.0000046      0.0000064      0.0000038
      3.3918413   3385.3590593     23.1031703     25.1192268      0.0159379      0.0184993      0.0087558     -0.0000342      1.3110571      0.4050876      0.0671467      0.0030434      0.0019813      0.0945979     -2.2231529    734.9844462   5960.4655174      0.0000043      0.0000064      0.0000038
