 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.279307660046434E-003
 Friction Mach number =   6.752529887873063E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   842.642783700615     
 Redelta  =   51311.8894615299     
 Retheta  =   4430.57168733266     
 Redelta2 =   2825.38590368309     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.253127220607683     
 theta/delta99 =   8.634590801132754E-002
 H             =    2.93154854048759     
 Hinc          =    1.37600389989376     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.6553968    552.2654241     20.8491968     22.3500196      1.0689559      0.7123159      0.8026128     -0.3255826      1.2399261      1.6889575      6.1389401      0.0976825      5.1484925     -0.6987612      0.4058431      3.4711794      2.7533323      0.0402046      0.0379613      0.0374515
      0.6646353    560.0501566     20.9073170     22.4221359      1.0544380      0.7043935      0.7916777     -0.3176374      1.2417023      1.6727713      6.0989068      0.0975565      5.1516594     -0.7128216      0.4230617      3.4910742      2.7638888      0.0395700      0.0373630      0.0369035
      0.6740027    567.9435434     20.9653031     22.4941892      1.0397798      0.6961970      0.7805703     -0.3094331      1.2434901      1.6571313      6.0585418      0.0974207      5.1463658     -0.7284360      0.4415339      3.5163883      2.7775830      0.0388677      0.0367191      0.0362393
      0.6835009    575.9471159     21.0231697     22.5661984      1.0253524      0.6877143      0.7685066     -0.3008795      1.2453126      1.6400044      6.0158172      0.0972554      5.1454431     -0.7439813      0.4601860      3.5328713      2.7915527      0.0382164      0.0360825      0.0354972
      0.6931317    584.0624269     21.0809696     22.6382307      1.0110062      0.6790380      0.7555660     -0.2924409      1.2471552      1.6236727      5.9711109      0.0970540      5.1524037     -0.7632196      0.4793561      3.5612152      2.8026210      0.0375761      0.0354584      0.0348183
      0.7028970    592.2910509     21.1388671     22.7104917      0.9960066      0.6700661      0.7423375     -0.2839025      1.2490136      1.6059105      5.9272757      0.0968566      5.1850316     -0.7875813      0.4998655      3.6062296      2.8136962      0.0367882      0.0348048      0.0343139
      0.7127986    600.6345841     21.1971484     22.7833402      0.9801050      0.6607404      0.7288167     -0.2751684      1.2508815      1.5886223      5.8823141      0.0966253      5.2262610     -0.8150270      0.5221077      3.6578336      2.8283102      0.0360274      0.0341381      0.0338190
      0.7228385    609.0946455     21.2556564     22.8565817      0.9636011      0.6510256      0.7154506     -0.2662767      1.2527576      1.5697177      5.8390003      0.0963974      5.2419052     -0.8434996      0.5462590      3.7095589      2.8487483      0.0352566      0.0334504      0.0332551
      0.7330187    617.6728762     21.3140963     22.9298474      0.9467331      0.6409164      0.7021988     -0.2570545      1.2546312      1.5512023      5.7950821      0.0961385      5.2314603     -0.8726782      0.5721710      3.7648291      2.8716230      0.0344143      0.0327424      0.0326196
      0.7433410    626.3709405     21.3722906     23.0029155      0.9296175      0.6304781      0.6881058     -0.2474642      1.2565448      1.5306247      5.7458191      0.0957965      5.2242283     -0.9033585      0.5989665      3.8256554      2.8968513      0.0336433      0.0320172      0.0318740
      0.7538076    635.1905260     21.4304519     23.0760541      0.9118512      0.6197417      0.6729928     -0.2376284      1.2584828      1.5094310      5.6901147      0.0953462      5.2400685     -0.9338296      0.6277407      3.8851396      2.9260110      0.0328713      0.0312704      0.0311819
      0.7644204    644.1333436     21.4887426     23.1494694      0.8936000      0.6088222      0.6572625     -0.2275921      1.2604555      1.4866362      5.6301422      0.0948169      5.2614944     -0.9675798      0.6585257      3.9573994      2.9593459      0.0320888      0.0305014      0.0304426
      0.7751815    653.2011285     21.5470732     23.2230503      0.8746711      0.5976734      0.6414535     -0.2175938      1.2624372      1.4647056      5.5682822      0.0942515      5.2578109     -1.0057190      0.6908223      4.0528614      2.9960792      0.0312777      0.0297033      0.0297268
      0.7860931    662.3956397     21.6050647     23.2963192      0.8551992      0.5862142      0.6258175     -0.2078113      1.2644463      1.4414543      5.5017647      0.0935951      5.2226151     -1.0484431      0.7244378      4.1709147      3.0370566      0.0303484      0.0289037      0.0289681
      0.7971571    671.7186612     21.6625039     23.3690056      0.8351157      0.5746687      0.6100266     -0.1978568      1.2664514      1.4184660      5.4322294      0.0928774      5.1791791     -1.0928266      0.7598083      4.3016238      3.0818914      0.0294921      0.0281029      0.0283180
      0.8083758    681.1720016     21.7193507     23.4410566      0.8144718      0.5628635      0.5937585     -0.1878084      1.2684657      1.3933672      5.3587543      0.0920670      5.1306238     -1.1393103      0.7984539      4.4465451      3.1329515      0.0287176      0.0272639      0.0275701
      0.8197513    690.7574949     21.7754050     23.5122165      0.7930502      0.5506766      0.5780331     -0.1776229      1.2704973      1.3681894      5.2790076      0.0911408      5.0412271     -1.1913698      0.8408625      4.6145889      3.1896948      0.0278383      0.0264028      0.0267132
      0.8312858    700.4770010     21.8301334     23.5818044      0.7712308      0.5379878      0.5620419     -0.1675098      1.2725314      1.3410911      5.1995017      0.0901596      4.9207503     -1.2536702      0.8899688      4.8298943      3.2660827      0.0268819      0.0255331      0.0258338
      0.8429817    710.3324053     21.8835506     23.6498334      0.7490556      0.5250270      0.5450720     -0.1577493      1.2745494      1.3153536      5.1132037      0.0890699      4.8257662     -1.3220132      0.9417173      5.0853462      3.3536134      0.0259100      0.0246839      0.0249751
      0.8548410    720.3256200     21.9359609     23.7166856      0.7252943      0.5121116      0.5275300     -0.1477897      1.2765598      1.2889821      5.0216253      0.0878604      4.7402885     -1.3925064      0.9984216      5.3682763      3.4645787      0.0249985      0.0238119      0.0241878
      0.8668662    730.4585837     21.9871655     23.7821018      0.7008432      0.4992626      0.5092425     -0.1379020      1.2785284      1.2634898      4.9312568      0.0866290      4.6146515     -1.4653323      1.0623540      5.6854918      3.6027472      0.0241360      0.0229469      0.0233573
      0.8790596    740.7332625     22.0367843     23.8455896      0.6763068      0.4860461      0.4908492     -0.1282974      1.2804968      1.2368219      4.8336729      0.0852412      4.4877011     -1.5384191      1.1310644      6.0153178      3.7628495      0.0231697      0.0220784      0.0225832
      0.8914236    751.1516496     22.0850525     23.9074438      0.6512297      0.4724939      0.4728322     -0.1188908      1.2824435      1.2091250      4.7305551      0.0837179      4.3550622     -1.6161249      1.2050563      6.3699394      3.9495111      0.0221415      0.0211867      0.0218151
      0.9039605    761.7157663     22.1316402     23.9672347      0.6259808      0.4583761      0.4549075     -0.1097348      1.2843663      1.1794310      4.6227824      0.0820756      4.2215152     -1.7039509      1.2850610      6.8029557      4.1631299      0.0210529      0.0202622      0.0209933
      0.9166727    772.4276622     22.1768184     24.0253031      0.5999513      0.4438866      0.4366735     -0.1007623      1.2862692      1.1487789      4.5059311      0.0802470      4.0780455     -1.8004034      1.3730384      7.3425056      4.4153275      0.0200023      0.0193216      0.0201942
      0.9295628    783.2894154     22.2200497     24.0809511      0.5731300      0.4292788      0.4180221     -0.0919882      1.2881629      1.1183456      4.3802070      0.0782344      3.8942136     -1.9038628      1.4713735      7.9631227      4.7223584      0.0189834      0.0183585      0.0193475
      0.9426333    794.3031332     22.2611985     24.1339955      0.5449581      0.4145438      0.3993996     -0.0834889      1.2900128      1.0874788      4.2452638      0.0760345      3.6991834     -2.0196303      1.5797496      8.7066316      5.0939066      0.0180197      0.0174464      0.0184927
      0.9558866    805.4709523     22.3000571     24.1841588      0.5156525      0.3996104      0.3802272     -0.0751457      1.2918203      1.0564677      4.1016271      0.0736744      3.4841688     -2.1360509      1.6973777      9.5336886      5.5253462      0.0171051      0.0165261      0.0176599
      0.9693254    816.7950395     22.3364378     24.2311877      0.4861139      0.3843030      0.3609506     -0.0671441      1.2935572      1.0239031      3.9529959      0.0711677      3.2481300     -2.2449880      1.8292506     10.3987169      6.0573089      0.0161727      0.0155867      0.0168120
      0.9829522    828.2775916     22.3701539     24.2748297      0.4565348      0.3685826      0.3415360     -0.0596272      1.2952345      0.9910711      3.7988311      0.0685388      3.0068158     -2.3601949      1.9764878     11.4524584      6.7086040      0.0152535      0.0146701      0.0159181
      0.9967697    839.9208363     22.4013159     24.3152167      0.4270893      0.3525428      0.3218136     -0.0525584      1.2968323      0.9565197      3.6353430      0.0657127      2.7841329     -2.4787606      2.1347841     12.6195613      7.4516376      0.0142604      0.0137300      0.0151218
      1.0107807    851.7270327     22.4300506     24.3525031      0.3991751      0.3361135      0.3014191     -0.0457401      1.2983841      0.9217363      3.4573935      0.0626297      2.5499311     -2.6186015      2.3130760     14.1560182      8.3854702      0.0132380      0.0127923      0.0141318
      1.0249877    863.6984711     22.4560279     24.3862503      0.3720979      0.3197784      0.2811281     -0.0397077      1.2998349      0.8867275      3.2737156      0.0594158      2.2819762     -2.7744085      2.5073781     16.0794139      9.4745300      0.0122493      0.0118770      0.0131638
      1.0393935    875.8374741     22.4790714     24.4162187      0.3455299      0.3038800      0.2610055     -0.0343014      1.3011906      0.8532319      3.0892197      0.0561666      2.0182176     -2.9489456      2.7265540     18.3568729     10.8367726      0.0114122      0.0110242      0.0122364
      1.0540011    888.1463968     22.4994106     24.4426965      0.3206353      0.2884638      0.2419091     -0.0294013      1.3024338      0.8216369      2.9001459      0.0528304      1.7789747     -3.1520218      2.9676454     21.2896205     12.4660637      0.0105778      0.0101973      0.0113778
      1.0688131    900.6276273     22.5172540     24.4659467      0.2966928      0.2732859      0.2245488     -0.0249819      1.3035953      0.7908017      2.7029767      0.0493814      1.5553512     -3.2915146      3.2216728     23.7194926     14.2449644      0.0096528      0.0093771      0.0106370
      1.0838324    913.2835869     22.5327515     24.4861572      0.2742679      0.2583109      0.2085859     -0.0210829      1.3046331      0.7609334      2.5082964      0.0459376      1.3416236     -3.4221971      3.5131537     26.4958323     16.5092305      0.0087353      0.0085755      0.0098507
      1.0990621    926.1167310     22.5460485     24.5035111      0.2522287      0.2435823      0.1936433     -0.0176042      1.3055643      0.7317861      2.3206537      0.0425903      1.1558388     -3.5286585      3.8426633     29.7080672     19.3399992      0.0079327      0.0078326      0.0090293
      1.1145049    939.1295495     22.5574779     24.5184377      0.2304576      0.2295208      0.1794676     -0.0145106      1.3063797      0.7042674      2.1348311      0.0392771      0.9740908     -3.5927612      4.2046929     32.8030490     22.7334138      0.0072690      0.0071325      0.0082815
      1.1301640    952.3245667     22.5669151     24.5307697      0.2108802      0.2159527      0.1662018     -0.0119922      1.3071113      0.6790087      1.9586012      0.0361227      0.8080880     -3.6437711      4.6324144     36.1424523     27.1481756      0.0066010      0.0064991      0.0075488
      1.1460424    965.7043429     22.5748641     24.5411623      0.1925394      0.2029716      0.1534825     -0.0097403      1.3077340      0.6554316      1.7915272      0.0331280      0.6815739     -3.5951680      5.1067141     38.9525241     32.4386560      0.0059697      0.0058878      0.0069336
      1.1621431    979.2714736     22.5814934     24.5498335      0.1752996      0.1905340      0.1410778     -0.0077090      1.3082797      0.6343585      1.6329431      0.0302842      0.5634780     -3.4048453      5.6257167     40.4611359     38.6246344      0.0054607      0.0053127      0.0063671
      1.1784692    993.0285910     22.5869119     24.5569237      0.1597577      0.1781527      0.1292973     -0.0060457      1.3087385      0.6123541      1.4793142      0.0275171      0.4544677     -3.0621639      6.1956921     40.0023746     45.7774271      0.0049605      0.0047690      0.0056706
      1.1950240   1006.9783642     22.5912118     24.5625521      0.1455516      0.1662665      0.1185401     -0.0047405      1.3091488      0.5923470      1.3326663      0.0248531      0.3533835     -2.6979881      6.9254243     39.8204877     56.5257898      0.0044261      0.0042483      0.0050183
      1.2118107   1021.1234995     22.5945161     24.5668784      0.1333793      0.1550432      0.1079024     -0.0037639      1.3094782      0.5723574      1.2001008      0.0224220      0.2729718     -2.3948834      7.7619970     41.0113789     70.2798691      0.0039292      0.0037533      0.0044320
      1.2288324   1035.4667413     22.5971107     24.5702764      0.1224200      0.1445014      0.0982837     -0.0029145      1.3097589      0.5558563      1.0783120      0.0201916      0.2164150     -2.0788512      8.7340733     41.8620086     88.3958468      0.0034387      0.0032510      0.0039934
      1.2460925   1050.0108725     22.5991582     24.5729583      0.1131768      0.1343247      0.0899841     -0.0022749      1.3099870      0.5394004      0.9603299      0.0180410      0.1681487     -1.7669525      9.8829486     42.3941100    112.7992125      0.0030067      0.0028373      0.0035218
      1.2635944   1064.7587158     22.6007274     24.5750140      0.1045310      0.1246820      0.0818503     -0.0016714      1.3101897      0.5257648      0.8448862      0.0159638      0.1307087     -1.4148838     11.2250067     42.1720998    144.7255629      0.0026900      0.0024759      0.0030810
      1.2813415   1079.7131350     22.6019440     24.5766081      0.0968898      0.1156655      0.0742933     -0.0011773      1.3103519      0.5114772      0.7327675      0.0139329      0.0938892     -0.8911807     12.9829213     38.0555836    194.5321285      0.0023051      0.0021090      0.0025886
      1.2993371   1094.8770394     22.6027346     24.5776442      0.0906591      0.1076565      0.0677121     -0.0008975      1.3104864      0.5006026      0.6297265      0.0121029      0.0589249     -0.6739544     15.1428387     36.9356710    268.3359794      0.0019589      0.0018267      0.0020771
      1.3175849   1110.2533920     22.6032584     24.5783306      0.0847132      0.1006539      0.0618856     -0.0007136      1.3105831      0.4896535      0.5446820      0.0105871      0.0418923     -0.4926641     17.8150489     34.2208952    378.9742139      0.0017062      0.0015942      0.0017972
      1.3360884   1125.8452300     22.6036450     24.5788373      0.0796226      0.0943157      0.0569717     -0.0005574      1.3106580      0.4813896      0.4736972      0.0093669      0.0296212     -0.4809510     20.5041524     36.6460385    514.2049371      0.0014347      0.0013806      0.0015850
      1.3548513   1141.6557079     22.6038935     24.5791631      0.0750329      0.0884832      0.0528435     -0.0004408      1.3107111      0.4726668      0.4158442      0.0083599      0.0187305     -0.3954373     23.7068678     37.2747986    737.7986763      0.0011682      0.0012090      0.0013274
      1.3738778   1157.6881853     22.6040529     24.5793720      0.0708124      0.0832561      0.0494256     -0.0003710      1.3107512      0.4657194      0.3699151      0.0075941      0.0103910     -0.2369113     25.5757462     34.0074174    972.2195799      0.0010647      0.0010790      0.0011665
      1.3931721   1173.9463940     22.6041367     24.5794818      0.0665727      0.0786125      0.0460754     -0.0003222      1.3107808      0.4589632      0.3317815      0.0069406      0.0085344      0.0904814     28.0052317     25.8673825   1271.2214467      0.0009671      0.0009461      0.0010616
      1.4127395   1190.4347331     22.6042404     24.5796178      0.0627527      0.0742818      0.0429084     -0.0002708      1.3108064      0.4528263      0.2895241      0.0063020      0.0082209      0.5098521     31.2012051     20.4451865   1529.1317969      0.0008634      0.0008802      0.0010011
      1.4325866   1207.1587514     22.6043071     24.5797052      0.0596377      0.0703358      0.0405176     -0.0002276      1.3108266      0.4471740      0.2618942      0.0058369      0.0065728      0.8642240     35.2221649     21.8169796   1912.2578721      0.0007376      0.0007898      0.0009526
      1.4527222   1224.1258752     22.6043772     24.5797970      0.0570273      0.0666385      0.0378014     -0.0001735      1.3108428      0.4414292      0.2375013      0.0054399      0.0040535      1.1558663     37.2230237     23.9882255   2285.5185271      0.0007229      0.0006886      0.0008258
      1.4731585   1241.3464122     22.6043938     24.5798188      0.0544389      0.0631632      0.0353484     -0.0001060      1.3108600      0.4364560      0.2030872      0.0048914      0.0017466      1.2949587     38.5624528     22.0078810   2993.8077206      0.0006290      0.0005759      0.0006883
      1.4939128   1258.8348043     22.6044110     24.5798413      0.0520556      0.0597305      0.0333730     -0.0000587      1.3108762      0.4315505      0.1621374      0.0043148     -0.0016505      1.3090849     36.3961951     23.6180833   3919.2825342      0.0004740      0.0004814      0.0005528
      1.5150085   1276.6110177     22.6043618     24.5797769      0.0497472      0.0566159      0.0315378     -0.0000422      1.3108904      0.4276559      0.1241613      0.0038418     -0.0040713      1.2210699     28.9052828     22.9641261   4820.2252114      0.0003595      0.0004125      0.0003737
      1.5364777   1294.7018565     22.6043298     24.5797349      0.0475307      0.0537981      0.0296866     -0.0000384      1.3109002      0.4238373      0.1023307      0.0036022     -0.0046823      1.1470571     16.4733341     21.7200418   5697.8052044      0.0003121      0.0003635      0.0002770
      1.5583613   1313.1419207     22.6042594     24.5796427      0.0453828      0.0513026      0.0281993     -0.0000428      1.3109082      0.4206653      0.0969965      0.0035260     -0.0059232      0.9437558      8.7942048     18.8025869   6815.6745654      0.0002709      0.0002999      0.0002965
      1.5807101   1331.9739180     22.6042058     24.5795724      0.0433943      0.0489192      0.0267895     -0.0000493      1.3109145      0.4171519      0.0875770      0.0034168     -0.0058208      0.7728229      6.7451197     18.3193743   7621.3630648      0.0001979      0.0002125      0.0002328
      1.6035836   1351.2481273     22.6041334     24.5794774      0.0415827      0.0466973      0.0255099     -0.0000529      1.3109218      0.4144269      0.0782098      0.0033220     -0.0055327      0.6513557      4.5958930     20.3338677   7819.6564027      0.0001745      0.0001167      0.0001518
      1.6270489   1371.0209807     22.6040847     24.5794137      0.0398981      0.0446151      0.0243170     -0.0000555      1.3109268      0.4113665      0.0723089      0.0032546     -0.0049813      0.5633875      1.4098202     19.1147813   8417.6342375      0.0001321      0.0000477      0.0000897
      1.6511777   1391.3529431     22.6040213     24.5793304      0.0383378      0.0426310      0.0232399     -0.0000553      1.3109335      0.4092715      0.0682328      0.0032092     -0.0047551      0.5136314     -2.6115855     20.5779416   8785.6052806      0.0000266      0.0000090      0.0000269
      1.6760436   1412.3060472     22.6039787     24.5792747      0.0368661      0.0408324      0.0221628     -0.0000531      1.3109381      0.4064237      0.0675357      0.0031844     -0.0040289      0.4743372     -2.9643649     26.7302227   9260.1816183      0.0000075      0.0000054      0.0000064
      1.7017193   1433.9415278     22.6039267     24.5792065      0.0354872      0.0390606      0.0212332     -0.0000510      1.3109432      0.4052051      0.0673209      0.0031751     -0.0039395      0.4474184     -3.0018246     34.1727382   9368.3132338      0.0000048      0.0000053      0.0000054
      1.7282744   1456.3179570     22.6038901     24.5791585      0.0341595      0.0374469      0.0202940     -0.0000488      1.3109461      0.4021742      0.0668352      0.0031510     -0.0027680      0.4227235     -3.1524093     32.5871434   9961.3410961      0.0000051      0.0000054      0.0000056
      1.7557738   1479.4901305     22.6038566     24.5791146      0.0329175      0.0358166      0.0194842     -0.0000479      1.3109456      0.4021395      0.0668231      0.0031509     -0.0028882      0.3995716     -3.1931943     43.1550496  10030.5172698      0.0000056      0.0000055      0.0000059
      1.7842777   1503.5087584     22.6038247     24.5790727      0.0317027      0.0343883      0.0186485     -0.0000465      1.3109474      0.3995723      0.0664077      0.0031305     -0.0015405      0.3729430     -3.2389244     57.8193646  10230.1081303      0.0000060      0.0000055      0.0000062
      1.8138420   1528.4208341     22.6038109     24.5790547      0.0305908      0.0328937      0.0179311     -0.0000469      1.3109424      0.3999582      0.0664664      0.0031337     -0.0023699      0.3598522     -3.2626105     48.3588864  10311.4713654      0.0000065      0.0000056      0.0000065
      1.8445188   1554.2704461     22.6037723     24.5790041      0.0294736      0.0316029      0.0171850     -0.0000460      1.3109441      0.3971782      0.0660115      0.0031118     -0.0009834      0.3336293     -3.3148392     74.7614736  10433.3919235      0.0000070      0.0000057      0.0000068
      1.8763583   1581.0997805     22.6037768     24.5790099      0.0284792      0.0302800      0.0165513     -0.0000471      1.3109375      0.3982613      0.0661899      0.0031204     -0.0020345      0.3156554     -3.2919362     82.4596392  10260.5373398      0.0000075      0.0000058      0.0000072
      1.9094095   1608.9501048     22.6037265     24.5789440      0.0274362      0.0291025      0.0158757     -0.0000467      1.3109411      0.3954418      0.0657232      0.0030983     -0.0009496      0.3041865     -3.3868035     82.0467236  10656.3901829      0.0000080      0.0000058      0.0000074
      1.9437212   1637.8626059     22.6037449     24.5789681      0.0265267      0.0279066      0.0153328     -0.0000479      1.3109354      0.3973944      0.0660514      0.0031136     -0.0015375      0.2854582     -3.3740047     93.8604821  10574.4522737      0.0000085      0.0000059      0.0000077
      1.9793429   1667.8790340     22.6036853     24.5788900      0.0255510      0.0268109      0.0147189     -0.0000478      1.3109408      0.3940646      0.0654988      0.0030875     -0.0018272      0.2809379     -3.5314753     98.1876268  11101.6582441      0.0000089      0.0000060      0.0000080
      2.0163255   1699.0421597     22.6036969     24.5789052      0.0246924      0.0257067      0.0142588     -0.0000454      1.3109355      0.3932736      0.0653617      0.0030814     -0.0013235      0.2598096     -3.4812611    118.2518420  10957.2752781      0.0000093      0.0000060      0.0000082
      2.0547213   1731.3960822     22.6036409     24.5788318      0.0238090      0.0247325      0.0137121     -0.0000460      1.3109406      0.3907746      0.0649639      0.0030615     -0.0024754      0.2463175     -3.5300739    150.5506326  11182.8785314      0.0000097      0.0000061      0.0000085
      2.0945844   1764.9864339     22.6036327     24.5788211      0.0230038      0.0236870      0.0133217     -0.0000412      1.3109384      0.3876179      0.0644284      0.0030370     -0.0017014      0.2389878     -3.6437133    154.9448844  11638.3930052      0.0000101      0.0000061      0.0000087
      2.1359710   1799.8605201     22.6035833     24.5787564      0.0222104      0.0227800      0.0128676     -0.0000422      1.3109425      0.3860429      0.0641639      0.0030247     -0.0027191      0.2211782     -3.7269107    190.9139109  12031.5697080      0.0000103      0.0000062      0.0000088
      2.1789392   1836.0674232     22.6035585     24.5787238      0.0214776      0.0218372      0.0125332     -0.0000390      1.3109406      0.3824676      0.0635680      0.0029967     -0.0018846      0.2058190     -3.8157329    205.9467035  12373.1395026      0.0000105      0.0000062      0.0000090
      2.2235497   1873.6580887     22.6035188     24.5786718      0.0207532      0.0209644      0.0121572     -0.0000381      1.3109428      0.3800605      0.0631564      0.0029781     -0.0026533      0.1801793     -3.9339324    263.1860487  12896.3999803      0.0000108      0.0000062      0.0000090
      2.2698650   1912.6854041     22.6034801     24.5786210      0.0201221      0.0201646      0.0118747     -0.0000365      1.3109438      0.3776292      0.0627597      0.0029589     -0.0023074      0.1684830     -3.8644063    270.9376828  12724.1229650      0.0000109      0.0000062      0.0000091
      2.3179505   1953.2042767     22.6034385     24.5785664      0.0194955      0.0194497      0.0115786     -0.0000351      1.3109443      0.3776047      0.0627641      0.0029585     -0.0035906      0.1365620     -3.9147210    371.7750177  12880.5643713      0.0000110      0.0000063      0.0000091
      2.3678737   1995.2717115     22.6033738     24.5784817      0.0189654      0.0187535      0.0113797     -0.0000336      1.3109474      0.3771735      0.0626999      0.0029550     -0.0028359      0.1480502     -3.9868205    313.4377393  13184.5320501      0.0000111      0.0000063      0.0000091
      2.4197049   2038.9468921     22.6033420     24.5784399      0.0184381      0.0180308      0.0111673     -0.0000319      1.3109471      0.3783523      0.0629061      0.0029640     -0.0029069      0.1308591     -3.8621364    344.4571889  12782.4344523      0.0000110      0.0000063      0.0000091
      2.4735170   2084.2912636     22.6032773     24.5783551      0.0180220      0.0173565      0.0110619     -0.0000316      1.3109489      0.3795560      0.0631019      0.0029735     -0.0029286      0.1097277     -3.9092025    423.4621825  12874.3894074      0.0000109      0.0000062      0.0000090
      2.5293857   2131.3686198     22.6032461     24.5783143      0.0176014      0.0166995      0.0109676     -0.0000309      1.3109504      0.3820135      0.0635175      0.0029926     -0.0021896      0.0793671     -3.8447492    526.8887971  12561.7501009      0.0000108      0.0000062      0.0000089
      2.5873896   2180.2451924     22.6031906     24.5782415      0.0172931      0.0161047      0.0109017     -0.0000313      1.3109519      0.3851599      0.0640475      0.0030172     -0.0038952      0.0894865     -3.7337136    519.2144919  12120.7094970      0.0000108      0.0000062      0.0000087
      2.6476103   2230.9897444     22.6031326     24.5781654      0.0169467      0.0156260      0.0108969     -0.0000312      1.3109563      0.3879996      0.0645030      0.0030397     -0.0012016      0.0800110     -3.6280459    514.2344601  11548.7455482      0.0000106      0.0000062      0.0000086
      2.7101326   2283.6736668     22.6031318     24.5781644      0.0167282      0.0152764      0.0108819     -0.0000348      1.3109478      0.3936877      0.0654450      0.0030843     -0.0017968      0.0677772     -3.4775593    483.5464202  11122.0154746      0.0000104      0.0000062      0.0000084
      2.7750443   2338.3710789     22.6030700     24.5780833      0.0164966      0.0149124      0.0109504     -0.0000358      1.3109521      0.3969572      0.0659770      0.0031101     -0.0018738      0.0554962     -3.4034525    492.6695927  10729.5790399      0.0000102      0.0000062      0.0000082
      2.8424369   2395.1589330     22.6030656     24.5780777      0.0162712      0.0146082      0.0109675     -0.0000363      1.3109463      0.3976188      0.0660819      0.0031154     -0.0015425      0.0142882     -3.3410588    640.2485464  10554.5582478      0.0000099      0.0000061      0.0000079
      2.9124051   2454.1171222     22.6030058     24.5779992      0.0161087      0.0144054      0.0110965     -0.0000378      1.3109453      0.4015273      0.0667438      0.0031457     -0.0027326      0.0022964     -3.1235802    527.1303024   9742.3652230      0.0000096      0.0000061      0.0000076
      2.9850473   2515.3285929     22.6029816     24.5779675      0.0158624      0.0140931      0.0111165     -0.0000376      1.3109445      0.4031275      0.0670241      0.0031579     -0.0005571     -0.0578824     -3.0841355    722.5070320   9749.2474662      0.0000092      0.0000061      0.0000072
      3.0604658   2578.8794613     22.6029646     24.5779452      0.0157349      0.0139764      0.0113389     -0.0000390      1.3109406      0.4082509      0.0678532      0.0031984     -0.0019793     -0.0941026     -2.9658575    735.4626044   9385.9885781      0.0000090      0.0000060      0.0000070
      3.1387667   2644.8591342     22.6029052     24.5778674      0.0155304      0.0138163      0.0113700     -0.0000387      1.3109430      0.4089648      0.0679771      0.0032039     -0.0032855     -0.0750043     -2.8993690    501.3999148   9115.8663621      0.0000086      0.0000060      0.0000066
      3.2200601   2713.3604323     22.6028461     24.5777899      0.0154193      0.0135179      0.0116626     -0.0000388      1.3109458      0.4126762      0.0685989      0.0032328     -0.0032488     -0.1324325     -2.7161444    576.4757628   8604.2553879      0.0000082      0.0000060      0.0000063
      3.3044604   2784.4797150     22.6027899     24.5777161      0.0152857      0.0133104      0.0116758     -0.0000386      1.3109459      0.4146033      0.0689150      0.0032479     -0.0014152     -0.1641399     -2.7042098    560.7404229   8594.8099700      0.0000078      0.0000060      0.0000060
      3.3920862   2858.3169970     22.6027914     24.5777181      0.0151822      0.0129928      0.0117748     -0.0000369      1.3109367      0.4169431      0.0693058      0.0032661      0.0008130     -0.2357396     -2.5912411    681.6372109   8305.9378859      0.0000073      0.0000060      0.0000056
      3.4830608   2934.9760389     22.6027893     24.5777154      0.0150556      0.0127167      0.0116215     -0.0000343      1.3109301      0.4148458      0.0689551      0.0032497     -0.0022725     -0.2844075     -2.6376767    714.4191006   8591.1352850      0.0000068      0.0000060      0.0000053
      3.5775116   3014.5643645     22.6026988     24.5775967      0.0149352      0.0124067      0.0113944     -0.0000328      1.3109359      0.4111811      0.0683492      0.0032208     -0.0050853     -0.3147806     -2.6887371    708.3207719   8777.6935982      0.0000064      0.0000061      0.0000050
      3.6755707   3097.1931034     22.6025844     24.5774469      0.0148669      0.0120631      0.0111145     -0.0000305      1.3109455      0.4041499      0.0671727      0.0031658     -0.0073091     -0.3599940     -2.8287338    819.4785030   9497.7142435      0.0000059      0.0000061      0.0000046
      3.7773734   3182.9764597     22.6023952     24.5771988      0.0148427      0.0119313      0.0107267     -0.0000314      1.3109589      0.3998096      0.0664452      0.0031319     -0.0094907     -0.3766697     -3.0024014    725.6152781  10096.8662271      0.0000054      0.0000061      0.0000042
      3.8830576   3272.0304387     22.6021821     24.5769194      0.0148777      0.0117197      0.0104549     -0.0000311      1.3109757      0.3964504      0.0658860      0.0031056     -0.0124781     -0.4185316     -3.2046915    762.0936724  10786.1673468      0.0000052      0.0000062      0.0000041
      3.9927598   3364.4702274     22.6018935     24.5765410      0.0149733      0.0116259      0.0103701     -0.0000323      1.3110020      0.3972640      0.0660228      0.0031118     -0.0117822     -0.4195852     -3.3233018    689.4532456  11026.9280356      0.0000045      0.0000062      0.0000035
      4.1066101   3460.4053391     22.6017211     24.5763151      0.0149305      0.0115770      0.0103897     -0.0000323      1.3110062      0.3963541      0.0658736      0.0031047     -0.0050178     -0.4892004     -3.3468969    888.0257337  11132.8436054      0.0000044      0.0000062      0.0000034
